"Name","Latitude","Longitude","Year","LoganProbability","pestCode","climGrid","LoganProbability2b","SafranyikProbability","SafranyikP3P4Probability","ColdToleranceSurvival","HybridCT","ProductpLpSpC","GeometricproductpL2bpSpC","GeometricproductpL2bpC"
"035-014",63.7883224487,-116.25,1914,0,"MPB","20CR",0,0,0,0.33744,0,0,0,0
"036-014",63.7883224487,-114.375,1914,0,"MPB","20CR",0,0,0,0.35436,0,0,0,0
"037-014",63.7883224487,-112.5,1914,0,"MPB","20CR",0,0,0,0.43049,0,0,0,0
"038-014",63.7883224487,-110.625,1914,0,"MPB","20CR",0,0,0,0.47853,0,0,0,0
"039-014",63.7883224487,-108.75,1914,0,"MPB","20CR",0,0,0,0.52565,0,0,0,0
"040-014",63.7883224487,-106.875,1914,0,"MPB","20CR",0,0,0,0.55667,0,0,0,0
"041-014",63.7883224487,-105,1914,0,"MPB","20CR",0,0,0,0.57311,0,0,0,0
"042-014",63.7883224487,-103.125,1914,0,"MPB","20CR",0,0,0,0.54222,0,0,0,0
"043-014",63.7883224487,-101.25,1914,0,"MPB","20CR",0,0,0,0.52133,0,0,0,0
"044-014",63.7883224487,-99.375,1914,0,"MPB","20CR",0,0,0,0.5552,0,0,0,0
"045-014",63.7883224487,-97.5,1914,0,"MPB","20CR",0,0,0,0.61712,0,0,0,0
"046-014",63.7883224487,-95.625,1914,0,"MPB","20CR",0,0,0,0.7128,0,0,0,0
"047-014",63.7883224487,-93.75,1914,0,"MPB","20CR",0,0,0,0.83308,0,0,0,0
"048-014",63.7883224487,-91.875,1914,0,"MPB","20CR",0,0,0,0.89895,0,0,0,0
"049-014",63.7883224487,-90,1914,0,"MPB","20CR",0,0,0,0.95244,0,0,0,0
"050-014",63.7883224487,-88.125,1914,0,"MPB","20CR",0,0,0,0.94538,0,0,0,0
"051-014",63.7883224487,-86.25,1914,0,"MPB","20CR",0,0,0,0.97368,0,0,0,0
"052-014",63.7883224487,-84.375,1914,0,"MPB","20CR",0,0,0,0.98318,0,0,0,0
"053-014",63.7883224487,-82.5,1914,0,"MPB","20CR",0,0,0,0.96025,0,0,0,0
"054-014",63.7883224487,-80.625,1914,0,"MPB","20CR",0,0,0,0.95739,0,0,0,0
"055-014",63.7883224487,-78.75,1914,0,"MPB","20CR",0,0,0,0.96337,0,0,0,0
"056-014",63.7883224487,-76.875,1914,0,"MPB","20CR",0,0,0,0.96344,0,0,0,0
"057-014",63.7883224487,-75,1914,0,"MPB","20CR",0,0,0,0.9685,0,0,0,0
"058-014",63.7883224487,-73.125,1914,0,"MPB","20CR",0,0,0,0.98611,0,0,0,0
"059-014",63.7883224487,-71.25,1914,0,"MPB","20CR",0,0,0,0.98923,0,0,0,0
"060-014",63.7883224487,-69.375,1914,0,"MPB","20CR",0,0,0,0.98464,0,0,0,0
"061-014",63.7883224487,-67.5,1914,0,"MPB","20CR",0,0,0,0.9844,0,0,0,0
"062-014",63.7883224487,-65.625,1914,0,"MPB","20CR",0,0,0,0.98476,0,0,0,0
"063-014",63.7883224487,-63.75,1914,0,"MPB","20CR",0,0,0,0.9677,0,0,0,0
"064-014",63.7883224487,-61.875,1914,0,"MPB","20CR",0,0,0,0.95778,0,0,0,0
"065-014",63.7883224487,-60,1914,0,"MPB","20CR",0,0,0,0.97418,0,0,0,0
"005-015",61.8841934204,-172.5,1914,0,"MPB","20CR",0,0,0,0.98655,0,0,0,0
"006-015",61.8841934204,-170.625,1914,0,"MPB","20CR",0,0,0,0.98663,0,0,0,0
"007-015",61.8841934204,-168.75,1914,0,"MPB","20CR",0,0,0,0.98273,0,0,0,0
"008-015",61.8841934204,-166.875,1914,0,"MPB","20CR",0,0,0,0.97814,0,0,0,0
"009-015",61.8841934204,-165,1914,0,"MPB","20CR",0,0,0,0.99072,0,0,0,0
"010-015",61.8841934204,-163.125,1914,0,"MPB","20CR",0,0,0,0.98011,0,0,0,0
"011-015",61.8841934204,-161.25,1914,0,"MPB","20CR",0,0,0,0.91286,0,0,0,0
"012-015",61.8841934204,-159.375,1914,0,"MPB","20CR",0,0,0,0.84068,0,0,0,0
"013-015",61.8841934204,-157.5,1914,0,"MPB","20CR",0,0,0,0.6456,0,0,0,0
"014-015",61.8841934204,-155.625,1914,0,"MPB","20CR",0,0,0,0.53898,0,0,0,0
"015-015",61.8841934204,-153.75,1914,0,"MPB","20CR",0,0,0,0.48898,0,0,0,0
"016-015",61.8841934204,-151.875,1914,0,"MPB","20CR",0,0,0,0.68384,0,0,0,0
"017-015",61.8841934204,-150,1914,0,"MPB","20CR",0,0,0,0.72301,0,0,0,0
"018-015",61.8841934204,-148.125,1914,0,"MPB","20CR",0,0,0,0.78084,0,0,0,0
"019-015",61.8841934204,-146.25,1914,0,"MPB","20CR",0,0,0,0.7813,0,0,0,0
"020-015",61.8841934204,-144.375,1914,0,"MPB","20CR",0,0,0,0.74079,0,0,0,0
"021-015",61.8841934204,-142.5,1914,0,"MPB","20CR",0,0,0,0.67162,0,0,0,0
"022-015",61.8841934204,-140.625,1914,0,"MPB","20CR",0,0,0,0.39126,0,0,0,0
"023-015",61.8841934204,-138.75,1914,0,"MPB","20CR",0,0,0,0.19774,0,0,0,0
"024-015",61.8841934204,-136.875,1914,0,"MPB","20CR",0,0,0,0.07711,0,0,0,0
"025-015",61.8841934204,-135,1914,0,"MPB","20CR",0,0,0,0.04094,0,0,0,0
"026-015",61.8841934204,-133.125,1914,0,"MPB","20CR",0,0,0,0.0402,0,0,0,0
"027-015",61.8841934204,-131.25,1914,0,"MPB","20CR",0,0,0,0.05153,0,0,0,0
"028-015",61.8841934204,-129.375,1914,0,"MPB","20CR",0,0,0,0.07542,0,0,0,0
"029-015",61.8841934204,-127.5,1914,0,"MPB","20CR",0,0,0,0.09574,0,0,0,0
"030-015",61.8841934204,-125.625,1914,0,"MPB","20CR",0,0,0,0.28528,0,0,0,0
"031-015",61.8841934204,-123.75,1914,0,"MPB","20CR",0,0,0,0.37703,0,0,0,0
"032-015",61.8841934204,-121.875,1914,0,"MPB","20CR",0,0,0,0.38826,0,0,0,0
"033-015",61.8841934204,-120,1914,0,"MPB","20CR",0,0,0,0.383,0,0,0,0
"034-015",61.8841934204,-118.125,1914,0.5,"MPB","20CR",1,0,0,0.37735,0,0,0,0.61429
"035-015",61.8841934204,-116.25,1914,0.5,"MPB","20CR",1,0,0,0.34705,0,0,0,0.58911
"036-015",61.8841934204,-114.375,1914,0.25,"MPB","20CR",1,0,0,0.30974,0,0,0,0.55654
"037-015",61.8841934204,-112.5,1914,0,"MPB","20CR",0,0,0,0.34279,0,0,0,0
"038-015",61.8841934204,-110.625,1914,0,"MPB","20CR",0,0,0,0.38337,0,0,0,0
"039-015",61.8841934204,-108.75,1914,0,"MPB","20CR",0,0,0,0.45934,0,0,0,0
"040-015",61.8841934204,-106.875,1914,0,"MPB","20CR",0,0,0,0.49772,0,0,0,0
"041-015",61.8841934204,-105,1914,0,"MPB","20CR",0,0,0,0.51342,0,0,0,0
"042-015",61.8841934204,-103.125,1914,0,"MPB","20CR",0,0,0,0.49946,0,0,0,0
"043-015",61.8841934204,-101.25,1914,0,"MPB","20CR",0,0,0,0.49385,0,0,0,0
"044-015",61.8841934204,-99.375,1914,0,"MPB","20CR",0,0,0,0.58794,0,0,0,0
"045-015",61.8841934204,-97.5,1914,0,"MPB","20CR",0,0,0,0.71063,0,0,0,0
"046-015",61.8841934204,-95.625,1914,0,"MPB","20CR",0,0,0,0.84655,0,0,0,0
"047-015",61.8841934204,-93.75,1914,0,"MPB","20CR",0,0,0,0.9448,0,0,0,0
"048-015",61.8841934204,-91.875,1914,0,"MPB","20CR",0,0,0,0.9601,0,0,0,0
"049-015",61.8841934204,-90,1914,0,"MPB","20CR",0,0,0,0.95561,0,0,0,0
"050-015",61.8841934204,-88.125,1914,0,"MPB","20CR",0,0,0,0.95818,0,0,0,0
"051-015",61.8841934204,-86.25,1914,0,"MPB","20CR",0,0,0,0.96275,0,0,0,0
"052-015",61.8841934204,-84.375,1914,0,"MPB","20CR",0,0,0,0.96801,0,0,0,0
"053-015",61.8841934204,-82.5,1914,0,"MPB","20CR",0,0,0,0.97194,0,0,0,0
"054-015",61.8841934204,-80.625,1914,0,"MPB","20CR",0,0,0,0.97388,0,0,0,0
"055-015",61.8841934204,-78.75,1914,0,"MPB","20CR",0,0,0,0.97621,0,0,0,0
"056-015",61.8841934204,-76.875,1914,0,"MPB","20CR",0,0,0,0.98808,0,0,0,0
"057-015",61.8841934204,-75,1914,0,"MPB","20CR",0,0,0,0.99214,0,0,0,0
"058-015",61.8841934204,-73.125,1914,0,"MPB","20CR",0,0,0,0.98501,0,0,0,0
"059-015",61.8841934204,-71.25,1914,0,"MPB","20CR",0,0,0,0.97327,0,0,0,0
"060-015",61.8841934204,-69.375,1914,0,"MPB","20CR",0,0,0,0.97246,0,0,0,0
"061-015",61.8841934204,-67.5,1914,0,"MPB","20CR",0,0,0,0.97088,0,0,0,0
"062-015",61.8841934204,-65.625,1914,0,"MPB","20CR",0,0,0,0.96641,0,0,0,0
"063-015",61.8841934204,-63.75,1914,0,"MPB","20CR",0,0,0,0.97067,0,0,0,0
"064-015",61.8841934204,-61.875,1914,0,"MPB","20CR",0,0,0,0.97797,0,0,0,0
"007-016",59.9800643921,-168.75,1914,0,"MPB","20CR",0,0,0,0.98613,0,0,0,0
"008-016",59.9800643921,-166.875,1914,0,"MPB","20CR",0,0,0,0.98135,0,0,0,0
"009-016",59.9800643921,-165,1914,0,"MPB","20CR",0,0,0,0.97865,0,0,0,0
"010-016",59.9800643921,-163.125,1914,0,"MPB","20CR",0,0,0,0.99195,0,0,0,0
"011-016",59.9800643921,-161.25,1914,0,"MPB","20CR",0,0,0,0.95559,0,0,0,0
"012-016",59.9800643921,-159.375,1914,0,"MPB","20CR",0,0,0,0.85945,0,0,0,0
"013-016",59.9800643921,-157.5,1914,0,"MPB","20CR",0,0,0,0.79697,0,0,0,0
"014-016",59.9800643921,-155.625,1914,0,"MPB","20CR",0,0,0,0.7295,0,0,0,0
"015-016",59.9800643921,-153.75,1914,0,"MPB","20CR",0,0,0,0.8313,0,0,0,0
"016-016",59.9800643921,-151.875,1914,0,"MPB","20CR",0,0,0,0.85306,0,0,0,0
"017-016",59.9800643921,-150,1914,0,"MPB","20CR",0,0,0,0.89442,0,0,0,0
"018-016",59.9800643921,-148.125,1914,0,"MPB","20CR",0,0,0,0.97978,0,0,0,0
"019-016",59.9800643921,-146.25,1914,0,"MPB","20CR",0,0,0,0.97673,0,0,0,0
"020-016",59.9800643921,-144.375,1914,0,"MPB","20CR",0,0,0,0.97256,0,0,0,0
"021-016",59.9800643921,-142.5,1914,0,"MPB","20CR",0,0,0,0.96622,0,0,0,0
"022-016",59.9800643921,-140.625,1914,0,"MPB","20CR",0,0,0,0.89536,0,0,0,0
"023-016",59.9800643921,-138.75,1914,0,"MPB","20CR",0,0,0,0.77742,0,0,0,0
"024-016",59.9800643921,-136.875,1914,0,"MPB","20CR",0,0,0,0.65201,0,0,0,0
"025-016",59.9800643921,-135,1914,0,"MPB","20CR",0,0,0,0.48908,0,0,0,0
"026-016",59.9800643921,-133.125,1914,0,"MPB","20CR",0,0,0,0.23649,0,0,0,0
"027-016",59.9800643921,-131.25,1914,0,"MPB","20CR",0,0,0,0.07683,0,0,0,0
"028-016",59.9800643921,-129.375,1914,0,"MPB","20CR",0,0,0,0.02961,0,0,0,0
"029-016",59.9800643921,-127.5,1914,0,"MPB","20CR",0,0,0,0.07584,0,0,0,0
"030-016",59.9800643921,-125.625,1914,0,"MPB","20CR",0,0,0,0.11231,0,0,0,0
"031-016",59.9800643921,-123.75,1914,0,"MPB","20CR",0,0,0,0.25024,0,0,0,0
"032-016",59.9800643921,-121.875,1914,0,"MPB","20CR",0,0,0,0.33226,0,0,0,0
"033-016",59.9800643921,-120,1914,0.75,"MPB","20CR",1,0,0,0.41912,0,0,0,0.6474
"034-016",59.9800643921,-118.125,1914,0.75,"MPB","20CR",1,0,0,0.33416,0,0,0,0.57806
"035-016",59.9800643921,-116.25,1914,1,"MPB","20CR",1,0.21213,0.21213,0.2473,0.06986,0.05246,0.37435,0.49729
"036-016",59.9800643921,-114.375,1914,1,"MPB","20CR",1,0,0,0.19143,0,0,0,0.43752
"037-016",59.9800643921,-112.5,1914,0.75,"MPB","20CR",1,0,0,0.23382,0,0,0,0.48355
"038-016",59.9800643921,-110.625,1914,0.75,"MPB","20CR",1,0,0,0.31558,0,0,0,0.56176
"039-016",59.9800643921,-108.75,1914,0.5,"MPB","20CR",1,0,0,0.42215,0,0,0,0.64973
"040-016",59.9800643921,-106.875,1914,0.25,"MPB","20CR",1,0,0,0.49104,0,0,0,0.70074
"041-016",59.9800643921,-105,1914,0,"MPB","20CR",0,0,0,0.48171,0,0,0,0
"042-016",59.9800643921,-103.125,1914,0,"MPB","20CR",0,0,0,0.47095,0,0,0,0
"043-016",59.9800643921,-101.25,1914,0,"MPB","20CR",0,0,0,0.48345,0,0,0,0
"044-016",59.9800643921,-99.375,1914,0,"MPB","20CR",0,0,0,0.55111,0,0,0,0
"045-016",59.9800643921,-97.5,1914,0,"MPB","20CR",0,0,0,0.70057,0,0,0,0
"046-016",59.9800643921,-95.625,1914,0,"MPB","20CR",0,0,0,0.8184,0,0,0,0
"047-016",59.9800643921,-93.75,1914,0,"MPB","20CR",0,0,0,0.94607,0,0,0,0
"048-016",59.9800643921,-91.875,1914,0,"MPB","20CR",0,0,0,0.95669,0,0,0,0
"054-016",59.9800643921,-80.625,1914,0,"MPB","20CR",0,0,0,0.98497,0,0,0,0
"055-016",59.9800643921,-78.75,1914,0,"MPB","20CR",0,0,0,0.98588,0,0,0,0
"056-016",59.9800643921,-76.875,1914,0,"MPB","20CR",0,0,0,0.99176,0,0,0,0
"057-016",59.9800643921,-75,1914,0,"MPB","20CR",0,0,0,0.99068,0,0,0,0
"058-016",59.9800643921,-73.125,1914,0,"MPB","20CR",0,0,0,0.99089,0,0,0,0
"059-016",59.9800643921,-71.25,1914,0,"MPB","20CR",0,0,0,0.99192,0,0,0,0
"060-016",59.9800643921,-69.375,1914,0,"MPB","20CR",0,0,0,0.98929,0,0,0,0
"061-016",59.9800643921,-67.5,1914,0,"MPB","20CR",0,0,0,0.98463,0,0,0,0
"062-016",59.9800643921,-65.625,1914,0,"MPB","20CR",0,0,0,0.98236,0,0,0,0
"063-016",59.9800643921,-63.75,1914,0,"MPB","20CR",0,0,0,0.98271,0,0,0,0
"064-016",59.9800643921,-61.875,1914,0,"MPB","20CR",0,0,0,0.98385,0,0,0,0
"065-016",59.9800643921,-60,1914,0,"MPB","20CR",0,0,0,0.98573,0,0,0,0
"009-017",58.0759353638,-165,1914,0,"MPB","20CR",0,0,0,0.98577,0,0,0,0
"010-017",58.0759353638,-163.125,1914,0,"MPB","20CR",0,0,0,0.98193,0,0,0,0
"011-017",58.0759353638,-161.25,1914,0,"MPB","20CR",0,0,0,0.98057,0,0,0,0
"012-017",58.0759353638,-159.375,1914,0,"MPB","20CR",0,0,0,0.98146,0,0,0,0
"013-017",58.0759353638,-157.5,1914,0,"MPB","20CR",0,0,0,0.98698,0,0,0,0
"014-017",58.0759353638,-155.625,1914,0,"MPB","20CR",0,0,0,0.96936,0,0,0,0
"015-017",58.0759353638,-153.75,1914,0,"MPB","20CR",0,0,0,0.97975,0,0,0,0
"016-017",58.0759353638,-151.875,1914,0,"MPB","20CR",0,0,0,0.99394,0,0,0,0
"017-017",58.0759353638,-150,1914,0,"MPB","20CR",0,0,0,0.98523,0,0,0,0
"018-017",58.0759353638,-148.125,1914,0,"MPB","20CR",0,0,0,0.99214,0,0,0,0
"019-017",58.0759353638,-146.25,1914,0,"MPB","20CR",0,0,0,0.99466,0,0,0,0
"020-017",58.0759353638,-144.375,1914,0,"MPB","20CR",0,0,0,0.99444,0,0,0,0
"021-017",58.0759353638,-142.5,1914,0,"MPB","20CR",0,0,0,0.99088,0,0,0,0
"022-017",58.0759353638,-140.625,1914,0,"MPB","20CR",0,0,0,0.98165,0,0,0,0
"023-017",58.0759353638,-138.75,1914,0,"MPB","20CR",0,0,0,0.97125,0,0,0,0
"024-017",58.0759353638,-136.875,1914,0,"MPB","20CR",0,0,0,0.94018,0,0,0,0
"025-017",58.0759353638,-135,1914,0,"MPB","20CR",0,0,0,0.75412,0,0,0,0
"026-017",58.0759353638,-133.125,1914,0,"MPB","20CR",0,0,0,0.63911,0,0,0,0
"027-017",58.0759353638,-131.25,1914,0,"MPB","20CR",0,0,0,0.32028,0,0,0,0
"028-017",58.0759353638,-129.375,1914,0,"MPB","20CR",0,0,0,0.06611,0,0,0,0
"029-017",58.0759353638,-127.5,1914,0,"MPB","20CR",0,0,0,0.05433,0,0,0,0
"030-017",58.0759353638,-125.625,1914,0,"MPB","20CR",0,0,0,0.06479,0,0,0,0
"031-017",58.0759353638,-123.75,1914,0,"MPB","20CR",0,0,0,0.24927,0,0,0,0
"032-017",58.0759353638,-121.875,1914,0,"MPB","20CR",0,0,0,0.37171,0,0,0,0
"033-017",58.0759353638,-120,1914,0.75,"MPB","20CR",1,0.14142,0.14142,0.38894,0.0833,0.04125,0.38031,0.62365
"034-017",58.0759353638,-118.125,1914,0.75,"MPB","20CR",1,0.14142,0.21213,0.26801,0.07266,0.04264,0.38452,0.5177
"035-017",58.0759353638,-116.25,1914,0.75,"MPB","20CR",1,0.14142,0.21213,0.18089,0,0.02878,0.33729,0.42531
"036-017",58.0759353638,-114.375,1914,0.5,"MPB","20CR",1,0,0.21213,0.17784,0,0.01886,0.33538,0.4217
"037-017",58.0759353638,-112.5,1914,0.25,"MPB","20CR",0.25,0,0.14142,0.19067,0,0.00674,0.1889,0.21833
"038-017",58.0759353638,-110.625,1914,0.25,"MPB","20CR",0.25,0,0.14142,0.21987,0,0.00777,0.1981,0.23445
"039-017",58.0759353638,-108.75,1914,0.75,"MPB","20CR",1,0,0,0.34531,0,0,0,0.58763
"040-017",58.0759353638,-106.875,1914,1,"MPB","20CR",1,0,0,0.41748,0,0,0,0.64613
"041-017",58.0759353638,-105,1914,0.75,"MPB","20CR",1,0,0,0.4337,0,0,0,0.65856
"042-017",58.0759353638,-103.125,1914,0.75,"MPB","20CR",1,0,0,0.45123,0,0,0,0.67174
"043-017",58.0759353638,-101.25,1914,0.25,"MPB","20CR",0.25,0,0,0.43227,0,0,0,0.32873
"044-017",58.0759353638,-99.375,1914,0.25,"MPB","20CR",0.25,0,0,0.47485,0,0,0,0.34455
"045-017",58.0759353638,-97.5,1914,0,"MPB","20CR",0,0,0,0.59259,0,0,0,0
"046-017",58.0759353638,-95.625,1914,0,"MPB","20CR",0,0,0,0.66101,0,0,0,0
"047-017",58.0759353638,-93.75,1914,0,"MPB","20CR",0,0,0,0.77326,0,0,0,0
"048-017",58.0759353638,-91.875,1914,0,"MPB","20CR",0,0,0,0.92722,0,0,0,0
"049-017",58.0759353638,-90,1914,0,"MPB","20CR",0,0,0,0.94538,0,0,0,0
"050-017",58.0759353638,-88.125,1914,0,"MPB","20CR",0,0,0,0.98059,0,0,0,0
"051-017",58.0759353638,-86.25,1914,0,"MPB","20CR",0,0,0,0.98644,0,0,0,0
"053-017",58.0759353638,-82.5,1914,0,"MPB","20CR",0,0,0,0.98953,0,0,0,0
"054-017",58.0759353638,-80.625,1914,0,"MPB","20CR",0,0,0,0.98838,0,0,0,0
"055-017",58.0759353638,-78.75,1914,0,"MPB","20CR",0,0,0,0.98928,0,0,0,0
"056-017",58.0759353638,-76.875,1914,0,"MPB","20CR",0,0,0,0.99408,0,0,0,0
"057-017",58.0759353638,-75,1914,0,"MPB","20CR",0,0,0,0.95585,0,0,0,0
"058-017",58.0759353638,-73.125,1914,0,"MPB","20CR",0,0,0,0.9357,0,0,0,0
"059-017",58.0759353638,-71.25,1914,0,"MPB","20CR",0,0,0,0.90376,0,0,0,0
"060-017",58.0759353638,-69.375,1914,0,"MPB","20CR",0,0,0,0.90228,0,0,0,0
"061-017",58.0759353638,-67.5,1914,0,"MPB","20CR",0,0,0,0.91651,0,0,0,0
"062-017",58.0759353638,-65.625,1914,0,"MPB","20CR",0,0,0,0.93754,0,0,0,0
"063-017",58.0759353638,-63.75,1914,0,"MPB","20CR",0,0,0,0.95038,0,0,0,0
"064-017",58.0759353638,-61.875,1914,0,"MPB","20CR",0,0,0,0.98615,0,0,0,0
"065-017",58.0759353638,-60,1914,0,"MPB","20CR",0,0,0,0.98536,0,0,0,0
"066-017",58.0759353638,-58.125,1914,0,"MPB","20CR",0,0,0,0.98788,0,0,0,0
"008-018",56.1718063354,-166.875,1914,0,"MPB","20CR",0,0,0,0.9934,0,0,0,0
"009-018",56.1718063354,-165,1914,0,"MPB","20CR",0,0,0,0.99295,0,0,0,0
"010-018",56.1718063354,-163.125,1914,0,"MPB","20CR",0,0,0,0.99263,0,0,0,0
"011-018",56.1718063354,-161.25,1914,0,"MPB","20CR",0,0,0,0.99163,0,0,0,0
"012-018",56.1718063354,-159.375,1914,0,"MPB","20CR",0,0,0,0.9901,0,0,0,0
"013-018",56.1718063354,-157.5,1914,0,"MPB","20CR",0,0,0,0.98759,0,0,0,0
"014-018",56.1718063354,-155.625,1914,0,"MPB","20CR",0,0,0,0.98654,0,0,0,0
"015-018",56.1718063354,-153.75,1914,0,"MPB","20CR",0,0,0,0.98805,0,0,0,0
"016-018",56.1718063354,-151.875,1914,0,"MPB","20CR",0,0,0,0.99029,0,0,0,0
"017-018",56.1718063354,-150,1914,0,"MPB","20CR",0,0,0,0.99357,0,0,0,0
"023-018",56.1718063354,-138.75,1914,0,"MPB","20CR",0,0,0,0.9854,0,0,0,0
"024-018",56.1718063354,-136.875,1914,0,"MPB","20CR",0,0,0,0.98137,0,0,0,0
"025-018",56.1718063354,-135,1914,0,"MPB","20CR",0,0,0,0.96921,0,0,0,0
"026-018",56.1718063354,-133.125,1914,0,"MPB","20CR",0,0,0,0.79144,0,0,0,0
"027-018",56.1718063354,-131.25,1914,0,"MPB","20CR",0,0,0,0.59994,0,0,0,0
"028-018",56.1718063354,-129.375,1914,0,"MPB","20CR",0,0,0,0.40939,0,0,0,0
"029-018",56.1718063354,-127.5,1914,0,"MPB","20CR",0,0,0,0.24473,0,0,0,0
"030-018",56.1718063354,-125.625,1914,0,"MPB","20CR",0,0,0,0.14354,0,0,0,0
"031-018",56.1718063354,-123.75,1914,0,"MPB","20CR",0,0,0,0.11535,0,0,0,0
"032-018",56.1718063354,-121.875,1914,0,"MPB","20CR",0,0,0,0.2968,0,0,0,0
"033-018",56.1718063354,-120,1914,0,"MPB","20CR",0,0.14142,0.14142,0.35494,0,0,0,0
"034-018",56.1718063354,-118.125,1914,0.75,"MPB","20CR",1,0,0.14142,0.32534,0.04654,0.03451,0.35833,0.57038
"035-018",56.1718063354,-116.25,1914,0.75,"MPB","20CR",1,0,0,0.31433,0,0,0,0.56065
"036-018",56.1718063354,-114.375,1914,0.5,"MPB","20CR",1,0.14142,0.14142,0.2406,0,0.01701,0.32404,0.49051
"037-018",56.1718063354,-112.5,1914,0.25,"MPB","20CR",0.25,0,0.14142,0.2118,0,0.00749,0.19564,0.23011
"038-018",56.1718063354,-110.625,1914,0.25,"MPB","20CR",0.25,0,0.14142,0.17592,0,0.00622,0.18391,0.20972
"039-018",56.1718063354,-108.75,1914,0,"MPB","20CR",0,0,0.14142,0.20991,0,0,0,0
"040-018",56.1718063354,-106.875,1914,0,"MPB","20CR",0,0.14142,0.14142,0.31803,0,0,0,0
"041-018",56.1718063354,-105,1914,0.5,"MPB","20CR",1,0.14142,0.14142,0.42742,0,0.03022,0.39245,0.65377
"042-018",56.1718063354,-103.125,1914,0.5,"MPB","20CR",1,0,0.14142,0.4412,0,0.0312,0.39663,0.66423
"043-018",56.1718063354,-101.25,1914,0.5,"MPB","20CR",1,0,0.14142,0.43246,0,0.03058,0.39399,0.65762
"044-018",56.1718063354,-99.375,1914,0.5,"MPB","20CR",1,0,0.14142,0.36656,0,0.02592,0.37286,0.60544
"045-018",56.1718063354,-97.5,1914,0.75,"MPB","20CR",1,0,0.14142,0.31004,0,0.03288,0.35262,0.55681
"046-018",56.1718063354,-95.625,1914,0.75,"MPB","20CR",1,0,0,0.30946,0,0,0,0.55629
"047-018",56.1718063354,-93.75,1914,0.25,"MPB","20CR",0.25,0,0,0.558,0,0,0,0.3735
"048-018",56.1718063354,-91.875,1914,0,"MPB","20CR",0,0,0,0.67367,0,0,0,0
"049-018",56.1718063354,-90,1914,0,"MPB","20CR",0,0,0,0.81096,0,0,0,0
"050-018",56.1718063354,-88.125,1914,0,"MPB","20CR",0,0,0,0.92767,0,0,0,0
"051-018",56.1718063354,-86.25,1914,0,"MPB","20CR",0,0,0,0.95948,0,0,0,0
"052-018",56.1718063354,-84.375,1914,0,"MPB","20CR",0,0,0,0.98506,0,0,0,0
"053-018",56.1718063354,-82.5,1914,0,"MPB","20CR",0,0,0,0.99005,0,0,0,0
"054-018",56.1718063354,-80.625,1914,0,"MPB","20CR",0,0,0,0.99094,0,0,0,0
"055-018",56.1718063354,-78.75,1914,0,"MPB","20CR",0,0,0,0.99168,0,0,0,0
"056-018",56.1718063354,-76.875,1914,0,"MPB","20CR",0,0,0,0.9848,0,0,0,0
"057-018",56.1718063354,-75,1914,0,"MPB","20CR",0,0,0,0.94031,0,0,0,0
"058-018",56.1718063354,-73.125,1914,0,"MPB","20CR",0,0,0,0.84459,0,0,0,0
"059-018",56.1718063354,-71.25,1914,0,"MPB","20CR",0,0,0,0.74581,0,0,0,0
"060-018",56.1718063354,-69.375,1914,0,"MPB","20CR",0,0,0,0.56904,0,0,0,0
"061-018",56.1718063354,-67.5,1914,0,"MPB","20CR",0,0,0,0.46639,0,0,0,0
"062-018",56.1718063354,-65.625,1914,0,"MPB","20CR",0,0,0,0.61589,0,0,0,0
"063-018",56.1718063354,-63.75,1914,0,"MPB","20CR",0,0,0,0.70323,0,0,0,0
"064-018",56.1718063354,-61.875,1914,0,"MPB","20CR",0,0,0,0.84635,0,0,0,0
"065-018",56.1718063354,-60,1914,0,"MPB","20CR",0,0,0,0.95678,0,0,0,0
"066-018",56.1718063354,-58.125,1914,0,"MPB","20CR",0,0,0,0.98207,0,0,0,0
"067-018",56.1718063354,-56.25,1914,0,"MPB","20CR",0,0,0,0.99111,0,0,0,0
"005-019",54.2676773071,-172.5,1914,0,"MPB","20CR",0,0,0,0.99558,0,0,0,0
"006-019",54.2676773071,-170.625,1914,0,"MPB","20CR",0,0,0,0.99555,0,0,0,0
"007-019",54.2676773071,-168.75,1914,0,"MPB","20CR",0,0,0,0.99541,0,0,0,0
"008-019",54.2676773071,-166.875,1914,0,"MPB","20CR",0,0,0,0.99525,0,0,0,0
"009-019",54.2676773071,-165,1914,0,"MPB","20CR",0,0,0,0.99531,0,0,0,0
"010-019",54.2676773071,-163.125,1914,0,"MPB","20CR",0,0,0,0.99557,0,0,0,0
"011-019",54.2676773071,-161.25,1914,0,"MPB","20CR",0,0,0,0.99553,0,0,0,0
"012-019",54.2676773071,-159.375,1914,0,"MPB","20CR",0,0,0,0.99538,0,0,0,0
"013-019",54.2676773071,-157.5,1914,0,"MPB","20CR",0,0,0,0.99516,0,0,0,0
"024-019",54.2676773071,-136.875,1914,0,"MPB","20CR",0,0,0,0.98254,0,0,0,0
"025-019",54.2676773071,-135,1914,0,"MPB","20CR",0,0,0,0.97546,0,0,0,0
"026-019",54.2676773071,-133.125,1914,0,"MPB","20CR",0,0,0,0.97798,0,0,0,0
"027-019",54.2676773071,-131.25,1914,0,"MPB","20CR",0,0,0,0.89152,0,0,0,0
"028-019",54.2676773071,-129.375,1914,0,"MPB","20CR",0,0,0,0.62653,0,0,0,0
